,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
2666,Sudeste,SP,,35,,,,2022-11-04,44,45919049.0,6149046,413,175640,38,,,
2667,Sul,PR,,41,,,,2022-07-01,26,11433957.0,2628090,4964,43803,29,,,
2668,Sul,PR,,41,,,,2022-07-02,26,11433957.0,2631251,3161,43818,15,,,
2669,Sul,PR,,41,,,,2022-07-03,27,11433957.0,2632690,1439,43822,4,,,
2670,Sul,PR,,41,,,,2022-07-04,27,11433957.0,2633895,1205,43824,2,,,
2671,Sul,PR,,41,,,,2022-07-05,27,11433957.0,2637160,3265,43863,39,,,
2672,Sul,PR,,41,,,,2022-07-06,27,11433957.0,2639765,2605,43898,35,,,
2673,Sul,PR,,41,,,,2022-07-07,27,11433957.0,2643146,3381,43933,35,,,
2674,Sul,PR,,41,,,,2022-07-08,27,11433957.0,2646408,3262,43976,43,,,
2675,Sul,PR,,41,,,,2022-07-09,27,11433957.0,2649452,3044,44030,54,,,
2676,Sul,PR,,41,,,,2022-07-10,28,11433957.0,2650749,1297,44033,3,,,
2677,Sul,PR,,41,,,,2022-07-11,28,11433957.0,2651616,867,44033,0,,,
2678,Sul,PR,,41,,,,2022-07-12,28,11433957.0,2654418,2802,44073,40,,,
2679,Sul,PR,,41,,,,2022-07-13,28,11433957.0,2656983,2565,44129,56,,,
2680,Sul,PR,,41,,,,2022-07-14,28,11433957.0,2660060,3077,44163,34,,,
2681,Sul,PR,,41,,,,2022-07-15,28,11433957.0,2662798,2738,44176,13,,,
2682,Sul,PR,,41,,,,2022-07-16,28,11433957.0,2665907,3109,44216,40,,,
2683,Sul,PR,,41,,,,2022-07-17,29,11433957.0,2666774,867,44219,3,,,
2684,Sul,PR,,41,,,,2022-07-18,29,11433957.0,2667848,1074,44220,1,,,
2685,Sul,PR,,41,,,,2022-07-19,29,11433957.0,2670311,2463,44247,27,,,
2686,Sul,PR,,41,,,,2022-07-20,29,11433957.0,2672737,2426,44300,53,,,
2687,Sul,PR,,41,,,,2022-07-21,29,11433957.0,2675656,2919,44324,24,,,
2688,Sul,PR,,41,,,,2022-07-22,29,11433957.0,2678147,2491,44355,31,,,
2689,Sul,PR,,41,,,,2022-07-23,29,11433957.0,2680215,2068,44370,15,,,
2690,Sul,PR,,41,,,,2022-07-24,30,11433957.0,2681534,1319,44370,0,,,
2691,Sul,PR,,41,,,,2022-07-25,30,11433957.0,2682457,923,44370,0,,,
2692,Sul,PR,,41,,,,2022-07-26,30,11433957.0,2684241,1784,44398,28,,,
2693,Sul,PR,,41,,,,2022-07-27,30,11433957.0,2686169,1928,44411,13,,,
2694,Sul,PR,,41,,,,2022-07-28,30,11433957.0,2688617,2448,44414,3,,,
2695,Sul,PR,,41,,,,2022-07-29,30,11433957.0,2690893,2276,44438,24,,,
2696,Sul,PR,,41,,,,2022-07-30,30,11433957.0,2692520,1627,44505,67,,,
2697,Sul,PR,,41,,,,2022-07-31,31,11433957.0,2693011,491,44503,-2,,,
2698,Sul,PR,,41,,,,2022-08-01,31,11433957.0,2693304,293,44504,1,,,
2699,Sul,PR,,41,,,,2022-08-02,31,11433957.0,2694860,1556,44525,21,,,
2700,Sul,PR,,41,,,,2022-08-03,31,11433957.0,2698329,3469,44548,23,,,
2701,Sul,PR,,41,,,,2022-08-04,31,11433957.0,2700941,2612,44570,22,,,
2702,Sul,PR,,41,,,,2022-08-05,31,11433957.0,2702645,1704,44595,25,,,
2703,Sul,PR,,41,,,,2022-08-06,31,11433957.0,2704187,1542,44644,49,,,
2704,Sul,PR,,41,,,,2022-08-07,32,11433957.0,2704589,402,44645,1,,,
2705,Sul,PR,,41,,,,2022-08-08,32,11433957.0,2704810,221,44645,0,,,
2706,Sul,PR,,41,,,,2022-08-09,32,11433957.0,2708972,4162,44685,40,,,
2707,Sul,PR,,41,,,,2022-08-10,32,11433957.0,2710534,1562,44726,41,,,
2708,Sul,PR,,41,,,,2022-08-11,32,11433957.0,2712448,1914,44776,50,,,
2709,Sul,PR,,41,,,,2022-08-12,32,11433957.0,2714079,1631,44842,66,,,
2710,Sul,PR,,41,,,,2022-08-13,32,11433957.0,2715889,1810,44869,27,,,
2711,Sul,PR,,41,,,,2022-08-14,33,11433957.0,2716629,740,44869,0,,,
2712,Sul,PR,,41,,,,2022-08-15,33,11433957.0,2717221,592,44869,0,,,
2713,Sul,PR,,41,,,,2022-08-16,33,11433957.0,2718876,1655,44875,6,,,
2714,Sul,PR,,41,,,,2022-08-17,33,11433957.0,2720257,1381,44888,13,,,
2715,Sul,PR,,41,,,,2022-08-18,33,11433957.0,2721959,1702,44897,9,,,
2716,Sul,PR,,41,,,,2022-08-19,33,11433957.0,2723457,1498,44920,23,,,
2717,Sul,PR,,41,,,,2022-08-20,33,11433957.0,2724678,1221,44932,12,,,
2718,Sul,PR,,41,,,,2022-08-21,34,11433957.0,2725308,630,44937,5,,,
2719,Sul,PR,,41,,,,2022-08-22,34,11433957.0,2725770,462,44938,1,,,
2720,Sul,PR,,41,,,,2022-08-23,34,11433957.0,2727077,1307,44952,14,,,
2721,Sul,PR,,41,,,,2022-08-24,34,11433957.0,2728208,1131,45034,82,,,
2722,Sul,PR,,41,,,,2022-08-25,34,11433957.0,2729490,1282,45076,42,,,
2723,Sul,PR,,41,,,,2022-08-26,34,11433957.0,2730755,1265,45085,9,,,
2724,Sul,PR,,41,,,,2022-08-27,34,11433957.0,2731877,1122,45092,7,,,
2725,Sul,PR,,41,,,,2022-08-28,35,11433957.0,2732359,482,45092,0,,,
2726,Sul,PR,,41,,,,2022-08-29,35,11433957.0,2732536,177,45092,0,,,
2727,Sul,PR,,41,,,,2022-08-30,35,11433957.0,2733655,1119,45107,15,,,
2728,Sul,PR,,41,,,,2022-08-31,35,11433957.0,2734351,696,45117,10,,,
2729,Sul,PR,,41,,,,2022-09-01,35,11433957.0,2735109,758,45125,8,,,
2730,Sul,PR,,41,,,,2022-09-02,35,11433957.0,2735109,0,45125,0,,,
2731,Sul,PR,,41,,,,2022-09-03,35,11433957.0,2737312,2203,45145,20,,,
2732,Sul,PR,,41,,,,2022-09-04,36,11433957.0,2737538,226,45145,0,,,
2733,Sul,PR,,41,,,,2022-09-05,36,11433957.0,2737941,403,45145,0,,,
2734,Sul,PR,,41,,,,2022-09-06,36,11433957.0,2738785,844,45170,25,,,
2735,Sul,PR,,41,,,,2022-09-07,36,11433957.0,2739111,326,45169,-1,,,
2736,Sul,PR,,41,,,,2022-09-08,36,11433957.0,2739620,509,45170,1,,,
2737,Sul,PR,,41,,,,2022-09-09,36,11433957.0,2740391,771,45182,12,,,
2738,Sul,PR,,41,,,,2022-09-10,36,11433957.0,2741166,775,45186,4,,,
2739,Sul,PR,,41,,,,2022-09-11,37,11433957.0,2741381,215,45187,1,,,
2740,Sul,PR,,41,,,,2022-09-12,37,11433957.0,2741598,217,45189,2,,,
2741,Sul,PR,,41,,,,2022-09-13,37,11433957.0,2742202,604,45196,7,,,
2742,Sul,PR,,41,,,,2022-09-14,37,11433957.0,2742637,435,45226,30,,,
2743,Sul,PR,,41,,,,2022-09-15,37,11433957.0,2743221,584,45237,11,,,
2744,Sul,PR,,41,,,,2022-09-16,37,11433957.0,2743814,593,45243,6,,,
2745,Sul,PR,,41,,,,2022-09-17,37,11433957.0,2744258,444,45255,12,,,
2746,Sul,PR,,41,,,,2022-09-18,38,11433957.0,2744485,227,45255,0,,,
2747,Sul,PR,,41,,,,2022-09-19,38,11433957.0,2744606,121,45255,0,,,
2748,Sul,PR,,41,,,,2022-09-20,38,11433957.0,2745091,485,45263,8,,,
2749,Sul,PR,,41,,,,2022-09-21,38,11433957.0,2745426,335,45271,8,,,
2750,Sul,PR,,41,,,,2022-09-22,38,11433957.0,2745884,458,45286,15,,,
2751,Sul,PR,,41,,,,2022-09-23,38,11433957.0,2746346,462,45303,17,,,
2752,Sul,PR,,41,,,,2022-09-24,38,11433957.0,2746689,343,45311,8,,,
2753,Sul,PR,,41,,,,2022-09-25,39,11433957.0,2746860,171,45311,0,,,
2754,Sul,PR,,41,,,,2022-09-26,39,11433957.0,2747008,148,45311,0,,,
2755,Sul,PR,,41,,,,2022-09-27,39,11433957.0,2747301,293,45320,9,,,
2756,Sul,PR,,41,,,,2022-09-28,39,11433957.0,2747563,262,45331,11,,,
2757,Sul,PR,,41,,,,2022-09-29,39,11433957.0,2747935,372,45338,7,,,
2758,Sul,PR,,41,,,,2022-09-30,39,11433957.0,2748293,358,45346,8,,,
2759,Sul,PR,,41,,,,2022-10-01,39,11433957.0,2748520,227,45348,2,,,
2760,Sul,PR,,41,,,,2022-10-02,40,11433957.0,2748644,124,45348,0,,,
2761,Sul,PR,,41,,,,2022-10-03,40,11433957.0,2748742,98,45349,1,,,
2762,Sul,PR,,41,,,,2022-10-04,40,11433957.0,2748742,0,45349,0,,,
2763,Sul,PR,,41,,,,2022-10-05,40,11433957.0,2749199,457,45362,13,,,
2764,Sul,PR,,41,,,,2022-10-06,40,11433957.0,2749585,386,45366,4,,,
2765,Sul,PR,,41,,,,2022-10-07,40,11433957.0,2749843,258,45367,1,,,
2766,Sul,PR,,41,,,,2022-10-08,40,11433957.0,2750019,176,45368,1,,,
2767,Sul,PR,,41,,,,2022-10-09,41,11433957.0,2750039,20,45369,1,,,
2768,Sul,PR,,41,,,,2022-10-10,41,11433957.0,2750102,63,45369,0,,,
2769,Sul,PR,,41,,,,2022-10-11,41,11433957.0,2750357,255,45371,2,,,
2770,Sul,PR,,41,,,,2022-10-12,41,11433957.0,2750515,158,45372,1,,,
2771,Sul,PR,,41,,,,2022-10-13,41,11433957.0,2750600,85,45372,0,,,
2772,Sul,PR,,41,,,,2022-10-14,41,11433957.0,2750821,221,45374,2,,,
2773,Sul,PR,,41,,,,2022-10-15,41,11433957.0,2750989,168,45378,4,,,
2774,Sul,PR,,41,,,,2022-10-16,42,11433957.0,2751069,80,45378,0,,,
2775,Sul,PR,,41,,,,2022-10-17,42,11433957.0,2751128,59,45378,0,,,
2776,Sul,PR,,41,,,,2022-10-18,42,11433957.0,2751420,292,45381,3,,,
2777,Sul,PR,,41,,,,2022-10-19,42,11433957.0,2751580,160,45395,14,,,
2778,Sul,PR,,41,,,,2022-10-20,42,11433957.0,2751771,191,45399,4,,,
2779,Sul,PR,,41,,,,2022-10-21,42,11433957.0,2751982,211,45404,5,,,
2780,Sul,PR,,41,,,,2022-10-22,42,11433957.0,2752192,210,45412,8,,,
2781,Sul,PR,,41,,,,2022-10-23,43,11433957.0,2752255,63,45413,1,,,
2782,Sul,PR,,41,,,,2022-10-24,43,11433957.0,2752331,76,45413,0,,,
2783,Sul,PR,,41,,,,2022-10-25,43,11433957.0,2752597,266,45421,8,,,
2784,Sul,PR,,41,,,,2022-10-26,43,11433957.0,2752718,121,45423,2,,,
2785,Sul,PR,,41,,,,2022-10-27,43,11433957.0,2752889,171,45427,4,,,
2786,Sul,PR,,41,,,,2022-10-28,43,11433957.0,2753162,273,45429,2,,,
2787,Sul,PR,,41,,,,2022-10-29,43,11433957.0,2753364,202,45439,10,,,
2788,Sul,PR,,41,,,,2022-10-30,44,11433957.0,2753439,75,45439,0,,,
2789,Sul,PR,,41,,,,2022-10-31,44,11433957.0,2753516,77,45440,1,,,
2790,Sul,PR,,41,,,,2022-11-01,44,11433957.0,2753618,102,45446,6,,,
2791,Sul,PR,,41,,,,2022-11-02,44,11433957.0,2753770,152,45447,1,,,
2792,Sul,PR,,41,,,,2022-11-03,44,11433957.0,2753866,96,45447,0,,,
2793,Sul,PR,,41,,,,2022-11-04,44,11433957.0,2754083,217,45453,6,,,
2794,Sul,SC,,42,,,,2022-07-01,26,7164788.0,1795400,1211,22041,12,,,
2795,Sul,SC,,42,,,,2022-07-02,26,7164788.0,1797487,2087,22046,5,,,
2796,Sul,SC,,42,,,,2022-07-03,27,7164788.0,1797957,470,22048,2,,,
2797,Sul,SC,,42,,,,2022-07-04,27,7164788.0,1798347,390,22057,9,,,
2798,Sul,SC,,42,,,,2022-07-05,27,7164788.0,1800612,2265,22063,6,,,
2799,Sul,SC,,42,,,,2022-07-06,27,7164788.0,1802739,2127,22073,10,,,
2800,Sul,SC,,42,,,,2022-07-07,27,7164788.0,1805196,2457,22079,6,,,
2801,Sul,SC,,42,,,,2022-07-08,27,7164788.0,1807320,2124,22084,5,,,
2802,Sul,SC,,42,,,,2022-07-09,27,7164788.0,1809222,1902,22091,7,,,
2803,Sul,SC,,42,,,,2022-07-10,28,7164788.0,1809745,523,22095,4,,,
2804,Sul,SC,,42,,,,2022-07-11,28,7164788.0,1810167,422,22107,12,,,
2805,Sul,SC,,42,,,,2022-07-12,28,7164788.0,1812370,2203,22120,13,,,
2806,Sul,SC,,42,,,,2022-07-13,28,7164788.0,1814679,2309,22127,7,,,
2807,Sul,SC,,42,,,,2022-07-14,28,7164788.0,1816930,2251,22134,7,,,
2808,Sul,SC,,42,,,,2022-07-15,28,7164788.0,1819059,2129,22144,10,,,
2809,Sul,SC,,42,,,,2022-07-16,28,7164788.0,1821434,2375,22144,0,,,
2810,Sul,SC,,42,,,,2022-07-17,29,7164788.0,1821803,369,22144,0,,,
2811,Sul,SC,,42,,,,2022-07-18,29,7164788.0,1822123,320,22150,6,,,
2812,Sul,SC,,42,,,,2022-07-19,29,7164788.0,1824052,1929,22160,10,,,
2813,Sul,SC,,42,,,,2022-07-20,29,7164788.0,1825894,1842,22172,12,,,
2814,Sul,SC,,42,,,,2022-07-21,29,7164788.0,1827696,1802,22176,4,,,
2815,Sul,SC,,42,,,,2022-07-22,29,7164788.0,1829188,1492,22182,6,,,
2816,Sul,SC,,42,,,,2022-07-23,29,7164788.0,1830714,1526,22184,2,,,
2817,Sul,SC,,42,,,,2022-07-24,30,7164788.0,1831006,292,22185,1,,,
2818,Sul,SC,,42,,,,2022-07-25,30,7164788.0,1831364,358,22186,1,,,
2819,Sul,SC,,42,,,,2022-07-26,30,7164788.0,1833053,1689,22196,10,,,
2820,Sul,SC,,42,,,,2022-07-27,30,7164788.0,1834665,1612,22203,7,,,
2821,Sul,SC,,42,,,,2022-07-28,30,7164788.0,1836266,1601,22210,7,,,
2822,Sul,SC,,42,,,,2022-07-29,30,7164788.0,1837652,1386,22215,5,,,
2823,Sul,SC,,42,,,,2022-07-30,30,7164788.0,1838953,1301,22220,5,,,
2824,Sul,SC,,42,,,,2022-07-31,31,7164788.0,1839246,293,22223,3,,,
2825,Sul,SC,,42,,,,2022-08-01,31,7164788.0,1839419,173,22230,7,,,
2826,Sul,SC,,42,,,,2022-08-02,31,7164788.0,1840764,1345,22237,7,,,
2827,Sul,SC,,42,,,,2022-08-03,31,7164788.0,1842056,1292,22245,8,,,
2828,Sul,SC,,42,,,,2022-08-04,31,7164788.0,1844694,2638,22250,5,,,
2829,Sul,SC,,42,,,,2022-08-05,31,7164788.0,1845754,1060,22256,6,,,
2830,Sul,SC,,42,,,,2022-08-06,31,7164788.0,1846876,1122,22262,6,,,
2831,Sul,SC,,42,,,,2022-08-07,32,7164788.0,1847099,223,22262,0,,,
2832,Sul,SC,,42,,,,2022-08-08,32,7164788.0,1847233,134,22265,3,,,
2833,Sul,SC,,42,,,,2022-08-09,32,7164788.0,1848333,1100,22275,10,,,
2834,Sul,SC,,42,,,,2022-08-10,32,7164788.0,1849436,1103,22288,13,,,
2835,Sul,SC,,42,,,,2022-08-11,32,7164788.0,1850307,871,22296,8,,,
2836,Sul,SC,,42,,,,2022-08-12,32,7164788.0,1851075,768,22299,3,,,
2837,Sul,SC,,42,,,,2022-08-13,32,7164788.0,1852041,966,22302,3,,,
2838,Sul,SC,,42,,,,2022-08-14,33,7164788.0,1852201,160,22304,2,,,
2839,Sul,SC,,42,,,,2022-08-15,33,7164788.0,1852301,100,22308,4,,,
2840,Sul,SC,,42,,,,2022-08-16,33,7164788.0,1853359,1058,22315,7,,,
2841,Sul,SC,,42,,,,2022-08-17,33,7164788.0,1854314,955,22321,6,,,
2842,Sul,SC,,42,,,,2022-08-18,33,7164788.0,1855201,887,22325,4,,,
2843,Sul,SC,,42,,,,2022-08-19,33,7164788.0,1855910,709,22329,4,,,
2844,Sul,SC,,42,,,,2022-08-20,33,7164788.0,1856617,707,22330,1,,,
2845,Sul,SC,,42,,,,2022-08-21,34,7164788.0,1856775,158,22330,0,,,
2846,Sul,SC,,42,,,,2022-08-22,34,7164788.0,1856891,116,22333,3,,,
2847,Sul,SC,,42,,,,2022-08-23,34,7164788.0,1857689,798,22338,5,,,
2848,Sul,SC,,42,,,,2022-08-24,34,7164788.0,1858701,1012,22340,2,,,
2849,Sul,SC,,42,,,,2022-08-25,34,7164788.0,1859669,968,22342,2,,,
2850,Sul,SC,,42,,,,2022-08-26,34,7164788.0,1860591,922,22343,1,,,
2851,Sul,SC,,42,,,,2022-08-27,34,7164788.0,1861708,1117,22347,4,,,
2852,Sul,SC,,42,,,,2022-08-28,35,7164788.0,1861834,126,22347,0,,,
2853,Sul,SC,,42,,,,2022-08-29,35,7164788.0,1861908,74,22348,1,,,
2854,Sul,SC,,42,,,,2022-08-30,35,7164788.0,1862997,1089,22356,8,,,
2855,Sul,SC,,42,,,,2022-08-31,35,7164788.0,1863980,983,22359,3,,,
2856,Sul,SC,,42,,,,2022-09-01,35,7164788.0,1864867,887,22363,4,,,
2857,Sul,SC,,42,,,,2022-09-02,35,7164788.0,1865827,960,22368,5,,,
2858,Sul,SC,,42,,,,2022-09-03,35,7164788.0,1866450,623,22370,2,,,
2859,Sul,SC,,42,,,,2022-09-04,36,7164788.0,1866508,58,22370,0,,,
2860,Sul,SC,,42,,,,2022-09-05,36,7164788.0,1866571,63,22372,2,,,
2861,Sul,SC,,42,,,,2022-09-06,36,7164788.0,1867185,614,22376,4,,,
2862,Sul,SC,,42,,,,2022-09-07,36,7164788.0,1867756,571,22378,2,,,
2863,Sul,SC,,42,,,,2022-09-08,36,7164788.0,1867857,101,22381,3,,,
2864,Sul,SC,,42,,,,2022-09-09,36,7164788.0,1868495,638,22384,3,,,
2865,Sul,SC,,42,,,,2022-09-10,36,7164788.0,1869206,711,22384,0,,,
2866,Sul,SC,,42,,,,2022-09-11,37,7164788.0,1869308,102,22384,0,,,
2867,Sul,SC,,42,,,,2022-09-12,37,7164788.0,1869350,42,22385,1,,,
2868,Sul,SC,,42,,,,2022-09-13,37,7164788.0,1870116,766,22386,1,,,
2869,Sul,SC,,42,,,,2022-09-14,37,7164788.0,1870704,588,22383,-3,,,
2870,Sul,SC,,42,,,,2022-09-15,37,7164788.0,1871346,642,22382,-1,,,
2871,Sul,SC,,42,,,,2022-09-16,37,7164788.0,1871853,507,22384,2,,,
2872,Sul,SC,,42,,,,2022-09-17,37,7164788.0,1872350,497,22386,2,,,
2873,Sul,SC,,42,,,,2022-09-18,38,7164788.0,1872503,153,22386,0,,,
2874,Sul,SC,,42,,,,2022-09-19,38,7164788.0,1872522,19,22386,0,,,
2875,Sul,SC,,42,,,,2022-09-20,38,7164788.0,1873138,616,22392,6,,,
2876,Sul,SC,,42,,,,2022-09-21,38,7164788.0,1873176,38,22394,2,,,
2877,Sul,SC,,42,,,,2022-09-22,38,7164788.0,1874047,871,22393,-1,,,
2878,Sul,SC,,42,,,,2022-09-23,38,7164788.0,1874493,446,22392,-1,,,
2879,Sul,SC,,42,,,,2022-09-24,38,7164788.0,1874901,408,22392,0,,,
2880,Sul,SC,,42,,,,2022-09-25,39,7164788.0,1874901,0,22392,0,,,
2881,Sul,SC,,42,,,,2022-09-26,39,7164788.0,1874981,80,22395,3,,,
2882,Sul,SC,,42,,,,2022-09-27,39,7164788.0,1875377,396,22395,0,,,
2883,Sul,SC,,42,,,,2022-09-28,39,7164788.0,1875752,375,22395,0,,,
2884,Sul,SC,,42,,,,2022-09-29,39,7164788.0,1876105,353,22396,1,,,
2885,Sul,SC,,42,,,,2022-09-30,39,7164788.0,1876415,310,22403,7,,,
2886,Sul,SC,,42,,,,2022-10-01,39,7164788.0,1876698,283,22406,3,,,
2887,Sul,SC,,42,,,,2022-10-02,40,7164788.0,1876723,25,22407,1,,,
2888,Sul,SC,,42,,,,2022-10-03,40,7164788.0,1876740,17,22408,1,,,
2889,Sul,SC,,42,,,,2022-10-04,40,7164788.0,1877101,361,22410,2,,,
2890,Sul,SC,,42,,,,2022-10-05,40,7164788.0,1877526,425,22410,0,,,
2891,Sul,SC,,42,,,,2022-10-06,40,7164788.0,1877901,375,22410,0,,,
2892,Sul,SC,,42,,,,2022-10-07,40,7164788.0,1878421,520,22412,2,,,
2893,Sul,SC,,42,,,,2022-10-08,40,7164788.0,1878899,478,22412,0,,,
2894,Sul,SC,,42,,,,2022-10-09,41,7164788.0,1878915,16,22412,0,,,
2895,Sul,SC,,42,,,,2022-10-10,41,7164788.0,1878926,11,22412,0,,,
2896,Sul,SC,,42,,,,2022-10-11,41,7164788.0,1879329,403,22413,1,,,
2897,Sul,SC,,42,,,,2022-10-12,41,7164788.0,1879824,495,22413,0,,,
2898,Sul,SC,,42,,,,2022-10-13,41,7164788.0,1879956,132,22414,1,,,
2899,Sul,SC,,42,,,,2022-10-14,41,7164788.0,1880268,312,22415,1,,,
2900,Sul,SC,,42,,,,2022-10-15,41,7164788.0,1880600,332,22415,0,,,
2901,Sul,SC,,42,,,,2022-10-16,42,7164788.0,1880600,0,22415,0,,,
2902,Sul,SC,,42,,,,2022-10-17,42,7164788.0,1880694,94,22415,0,,,
2903,Sul,SC,,42,,,,2022-10-18,42,7164788.0,1881126,432,22415,0,,,
2904,Sul,SC,,42,,,,2022-10-19,42,7164788.0,1881603,477,22415,0,,,
2905,Sul,SC,,42,,,,2022-10-20,42,7164788.0,1881868,265,22415,0,,,
2906,Sul,SC,,42,,,,2022-10-21,42,7164788.0,1882290,422,22415,0,,,
2907,Sul,SC,,42,,,,2022-10-22,42,7164788.0,1882604,314,22415,0,,,
2908,Sul,SC,,42,,,,2022-10-23,43,7164788.0,1882728,124,22415,0,,,
2909,Sul,SC,,42,,,,2022-10-24,43,7164788.0,1882786,58,22407,-8,,,
2910,Sul,SC,,42,,,,2022-10-25,43,7164788.0,1883135,349,22408,1,,,
2911,Sul,SC,,42,,,,2022-10-26,43,7164788.0,1883438,303,22409,1,,,
2912,Sul,SC,,42,,,,2022-10-27,43,7164788.0,1883899,461,22409,0,,,
2913,Sul,SC,,42,,,,2022-10-28,43,7164788.0,1884317,418,22409,0,,,
2914,Sul,SC,,42,,,,2022-10-29,43,7164788.0,1884581,264,22409,0,,,
2915,Sul,SC,,42,,,,2022-10-30,44,7164788.0,1884703,122,22409,0,,,
2916,Sul,SC,,42,,,,2022-10-31,44,7164788.0,1884803,100,22409,0,,,
2917,Sul,SC,,42,,,,2022-11-01,44,7164788.0,1885294,491,22409,0,,,
2918,Sul,SC,,42,,,,2022-11-02,44,7164788.0,1885714,420,22409,0,,,
2919,Sul,SC,,42,,,,2022-11-03,44,7164788.0,1885909,195,22411,2,,,
2920,Sul,SC,,42,,,,2022-11-04,44,7164788.0,1886154,245,22412,1,,,
2921,Sul,RS,,43,,,,2022-07-01,26,11377239.0,2550899,3652,40040,13,,,
2922,Sul,RS,,43,,,,2022-07-02,26,11377239.0,2555061,4162,40057,17,,,
2923,Sul,RS,,43,,,,2022-07-03,27,11377239.0,2555963,902,40070,13,,,
2924,Sul,RS,,43,,,,2022-07-04,27,11377239.0,2556808,845,40071,1,,,
2925,Sul,RS,,43,,,,2022-07-05,27,11377239.0,2561171,4363,40100,29,,,
2926,Sul,RS,,43,,,,2022-07-06,27,11377239.0,2565686,4515,40131,31,,,
2927,Sul,RS,,43,,,,2022-07-07,27,11377239.0,2567911,2225,40149,18,,,
2928,Sul,RS,,43,,,,2022-07-08,27,11377239.0,2574219,6308,40165,16,,,
2929,Sul,RS,,43,,,,2022-07-09,27,11377239.0,2578500,4281,40184,19,,,
2930,Sul,RS,,43,,,,2022-07-10,28,11377239.0,2579707,1207,40193,9,,,
2931,Sul,RS,,43,,,,2022-07-11,28,11377239.0,2580458,751,40194,1,,,
2932,Sul,RS,,43,,,,2022-07-12,28,11377239.0,2585328,4870,40209,15,,,
2933,Sul,RS,,43,,,,2022-07-13,28,11377239.0,2589893,4565,40235,26,,,
2934,Sul,RS,,43,,,,2022-07-14,28,11377239.0,2593648,3755,40250,15,,,
2935,Sul,RS,,43,,,,2022-07-15,28,11377239.0,2595632,1984,40264,14,,,
2936,Sul,RS,,43,,,,2022-07-16,28,11377239.0,2601241,5609,40286,22,,,
2937,Sul,RS,,43,,,,2022-07-17,29,11377239.0,2602241,1000,40291,5,,,
2938,Sul,RS,,43,,,,2022-07-18,29,11377239.0,2602933,692,40293,2,,,
2939,Sul,RS,,43,,,,2022-07-19,29,11377239.0,2607130,4197,40318,25,,,
2940,Sul,RS,,43,,,,2022-07-20,29,11377239.0,2611177,4047,40333,15,,,
2941,Sul,RS,,43,,,,2022-07-21,29,11377239.0,2614684,3507,40338,5,,,
2942,Sul,RS,,43,,,,2022-07-22,29,11377239.0,2618655,3971,40357,19,,,
2943,Sul,RS,,43,,,,2022-07-23,29,11377239.0,2622443,3788,40368,11,,,
2944,Sul,RS,,43,,,,2022-07-24,30,11377239.0,2623532,1089,40372,4,,,
2945,Sul,RS,,43,,,,2022-07-25,30,11377239.0,2624124,592,40373,1,,,
2946,Sul,RS,,43,,,,2022-07-26,30,11377239.0,2626051,1927,40389,16,,,
2947,Sul,RS,,43,,,,2022-07-27,30,11377239.0,2632447,6396,40412,23,,,
2948,Sul,RS,,43,,,,2022-07-28,30,11377239.0,2636801,4354,40427,15,,,
2949,Sul,RS,,43,,,,2022-07-29,30,11377239.0,2640779,3978,40444,17,,,
2950,Sul,RS,,43,,,,2022-07-30,30,11377239.0,2644442,3663,40457,13,,,
2951,Sul,RS,,43,,,,2022-07-31,31,11377239.0,2645315,873,40462,5,,,
2952,Sul,RS,,43,,,,2022-08-01,31,11377239.0,2645894,579,40468,6,,,
2953,Sul,RS,,43,,,,2022-08-02,31,11377239.0,2649586,3692,40485,17,,,
2954,Sul,RS,,43,,,,2022-08-03,31,11377239.0,2653321,3735,40511,26,,,
2955,Sul,RS,,43,,,,2022-08-04,31,11377239.0,2656832,3511,40521,10,,,
2956,Sul,RS,,43,,,,2022-08-05,31,11377239.0,2660080,3248,40527,6,,,
2957,Sul,RS,,43,,,,2022-08-06,31,11377239.0,2663094,3014,40542,15,,,
2958,Sul,RS,,43,,,,2022-08-07,32,11377239.0,2663820,726,40545,3,,,
2959,Sul,RS,,43,,,,2022-08-08,32,11377239.0,2664229,409,40549,4,,,
2960,Sul,RS,,43,,,,2022-08-09,32,11377239.0,2667631,3402,40570,21,,,
2961,Sul,RS,,43,,,,2022-08-10,32,11377239.0,2670767,3136,40598,28,,,
2962,Sul,RS,,43,,,,2022-08-11,32,11377239.0,2673610,2843,40616,18,,,
2963,Sul,RS,,43,,,,2022-08-12,32,11377239.0,2676473,2863,40642,26,,,
2964,Sul,RS,,43,,,,2022-08-13,32,11377239.0,2679177,2704,40652,10,,,
2965,Sul,RS,,43,,,,2022-08-14,33,11377239.0,2679916,739,40655,3,,,
2966,Sul,RS,,43,,,,2022-08-15,33,11377239.0,2680363,447,40657,2,,,
2967,Sul,RS,,43,,,,2022-08-16,33,11377239.0,2683628,3265,40675,18,,,
2968,Sul,RS,,43,,,,2022-08-17,33,11377239.0,2686706,3078,40694,19,,,
2969,Sul,RS,,43,,,,2022-08-18,33,11377239.0,2689350,2644,40705,11,,,
2970,Sul,RS,,43,,,,2022-08-19,33,11377239.0,2692098,2748,40718,13,,,
